entry,path,row,col
1287,training_data_singles/entry1287.jpg,30.0,24.0
1288,training_data_singles/entry1288.jpg,44.0,30.0
1289,training_data_singles/entry1289.jpg,21.0,23.0
1290,training_data_singles/entry1290.jpg,20.0,24.0
1291,training_data_singles/entry1291.jpg,52.0,56.0
1292,training_data_singles/entry1292.jpg,38.0,32.0
1293,training_data_singles/entry1293.jpg,13.0,26.0
1294,training_data_singles/entry1294.jpg,12.0,26.0
1295,training_data_singles/entry1295.jpg,33.0,25.0
1296,training_data_singles/entry1296.jpg,33.0,26.0
1297,training_data_singles/entry1297.jpg,33.0,36.0
1298,training_data_singles/entry1298.jpg,31.0,45.0
1299,training_data_singles/entry1299.jpg,32.0,38.0
1300,training_data_singles/entry1300.jpg,29.0,17.0
1301,training_data_singles/entry1301.jpg,32.0,22.0
1302,training_data_singles/entry1302.jpg,26.0,30.0
1303,training_data_singles/entry1303.jpg,51.0,40.0
1304,training_data_singles/entry1304.jpg,51.0,39.0
1305,training_data_singles/entry1305.jpg,28.0,30.0
1306,training_data_singles/entry1306.jpg,41.0,51.0
1307,training_data_singles/entry1307.jpg,12.0,0.0
1309,training_data_singles/entry1309.jpg,0.0,35.0
1310,training_data_singles/entry1310.jpg,53.0,46.0
1311,training_data_singles/entry1311.jpg,8.0,33.0
1312,training_data_singles/entry1312.jpg,0.0,26.0
1313,training_data_singles/entry1313.jpg,31.0,28.0
1314,training_data_singles/entry1314.jpg,29.0,32.0
1315,training_data_singles/entry1315.jpg,29.0,38.0
1316,training_data_singles/entry1316.jpg,26.0,38.0
1317,training_data_singles/entry1317.jpg,32.0,8.0
1318,training_data_singles/entry1318.jpg,33.0,20.0
1319,training_data_singles/entry1319.jpg,36.0,26.0
1320,training_data_singles/entry1320.jpg,34.0,29.0
1321,training_data_singles/entry1321.jpg,30.0,40.0
1322,training_data_singles/entry1322.jpg,25.0,41.0
1323,training_data_singles/entry1323.jpg,32.0,37.0
1324,training_data_singles/entry1324.jpg,33.0,18.0
1325,training_data_singles/entry1325.jpg,33.0,25.0
1326,training_data_singles/entry1326.jpg,23.0,56.0
1327,training_data_singles/entry1327.jpg,33.0,17.0
1328,training_data_singles/entry1328.jpg,33.0,25.0
1329,training_data_singles/entry1329.jpg,31.0,25.0
1330,training_data_singles/entry1330.jpg,32.0,27.0
1331,training_data_singles/entry1331.jpg,36.0,25.0
1332,training_data_singles/entry1332.jpg,29.0,23.0
1333,training_data_singles/entry1333.jpg,25.0,32.0
1334,training_data_singles/entry1334.jpg,32.0,36.0
1335,training_data_singles/entry1335.jpg,35.0,38.0
1336,training_data_singles/entry1336.jpg,32.0,25.0
1337,training_data_singles/entry1337.jpg,50.0,41.0
1338,training_data_singles/entry1338.jpg,40.0,35.0
1339,training_data_singles/entry1339.jpg,34.0,48.0
1340,training_data_singles/entry1340.jpg,36.0,49.0
1341,training_data_singles/entry1341.jpg,33.0,38.0
1342,training_data_singles/entry1342.jpg,1.0,16.0
1343,training_data_singles/entry1343.jpg,38.0,32.0
1344,training_data_singles/entry1344.jpg,28.0,31.0
1345,training_data_singles/entry1345.jpg,28.0,30.0
1346,training_data_singles/entry1346.jpg,31.0,28.0
1347,training_data_singles/entry1347.jpg,33.0,29.0
1348,training_data_singles/entry1348.jpg,29.0,27.0
1349,training_data_singles/entry1349.jpg,24.0,23.0
1350,training_data_singles/entry1350.jpg,25.0,17.0
1351,training_data_singles/entry1351.jpg,23.0,28.0
1352,training_data_singles/entry1352.jpg,48.0,19.0
1353,training_data_singles/entry1353.jpg,39.0,23.0
1354,training_data_singles/entry1354.jpg,33.0,25.0
1355,training_data_singles/entry1355.jpg,64.0,15.0
1356,training_data_singles/entry1356.jpg,58.0,17.0
1357,training_data_singles/entry1357.jpg,1.0,15.0
1358,training_data_singles/entry1358.jpg,55.0,56.0
1359,training_data_singles/entry1359.jpg,35.0,37.0
1360,training_data_singles/entry1360.jpg,44.0,35.0
1361,training_data_singles/entry1361.jpg,12.0,46.0
1362,training_data_singles/entry1362.jpg,46.0,43.0
1363,training_data_singles/entry1363.jpg,22.0,52.0
1364,training_data_singles/entry1364.jpg,31.0,37.0
1365,training_data_singles/entry1365.jpg,31.0,20.0
1366,training_data_singles/entry1366.jpg,32.0,24.0
1367,training_data_singles/entry1367.jpg,41.0,42.0
1368,training_data_singles/entry1368.jpg,43.0,46.0
1369,training_data_singles/entry1369.jpg,20.0,18.0
1370,training_data_singles/entry1370.jpg,31.0,8.0
1371,training_data_singles/entry1371.jpg,28.0,30.0
1372,training_data_singles/entry1372.jpg,27.0,30.0
1373,training_data_singles/entry1373.jpg,22.0,20.0
1374,training_data_singles/entry1374.jpg,38.0,37.0
1375,training_data_singles/entry1375.jpg,37.0,37.0
1376,training_data_singles/entry1376.jpg,34.0,35.0
1377,training_data_singles/entry1377.jpg,14.0,56.0
1378,training_data_singles/entry1378.jpg,24.0,38.0
1379,training_data_singles/entry1379.jpg,27.0,23.0
1380,training_data_singles/entry1380.jpg,22.0,0.0
1381,training_data_singles/entry1381.jpg,39.0,0.0
1382,training_data_singles/entry1382.jpg,33.0,24.0
1383,training_data_singles/entry1383.jpg,34.0,34.0
1384,training_data_singles/entry1384.jpg,41.0,35.0
1385,training_data_singles/entry1385.jpg,17.0,28.0
1386,training_data_singles/entry1386.jpg,55.0,64.0
1387,training_data_singles/entry1387.jpg,25.0,26.0
1388,training_data_singles/entry1388.jpg,36.0,64.0
1389,training_data_singles/entry1389.jpg,34.0,45.0
1390,training_data_singles/entry1390.jpg,64.0,27.0
1391,training_data_singles/entry1391.jpg,3.0,32.0
1392,training_data_singles/entry1392.jpg,28.0,33.0
1393,training_data_singles/entry1393.jpg,20.0,12.0
1394,training_data_singles/entry1394.jpg,27.0,21.0
1395,training_data_singles/entry1395.jpg,53.0,10.0
1396,training_data_singles/entry1396.jpg,40.0,25.0
1397,training_data_singles/entry1397.jpg,46.0,25.0
1398,training_data_singles/entry1398.jpg,44.0,28.0
1399,training_data_singles/entry1399.jpg,14.0,48.0
1400,training_data_singles/entry1400.jpg,14.0,50.0
1401,training_data_singles/entry1401.jpg,24.0,45.0
1402,training_data_singles/entry1402.jpg,28.0,33.0
1403,training_data_singles/entry1403.jpg,29.0,34.0
1404,training_data_singles/entry1404.jpg,25.0,28.0
1405,training_data_singles/entry1405.jpg,23.0,48.0
1406,training_data_singles/entry1406.jpg,35.0,22.0
1407,training_data_singles/entry1407.jpg,30.0,39.0
1408,training_data_singles/entry1408.jpg,32.0,38.0
1409,training_data_singles/entry1409.jpg,48.0,34.0
1410,training_data_singles/entry1410.jpg,30.0,15.0
1411,training_data_singles/entry1411.jpg,37.0,61.0
1412,training_data_singles/entry1412.jpg,35.0,51.0
1413,training_data_singles/entry1413.jpg,44.0,40.0
1414,training_data_singles/entry1414.jpg,43.0,40.0
1415,training_data_singles/entry1415.jpg,36.0,40.0
1416,training_data_singles/entry1416.jpg,24.0,23.0
1417,training_data_singles/entry1417.jpg,24.0,11.0
1418,training_data_singles/entry1418.jpg,12.0,0.0
1419,training_data_singles/entry1419.jpg,27.0,18.0
1420,training_data_singles/entry1420.jpg,30.0,19.0
1421,training_data_singles/entry1421.jpg,39.0,64.0
1422,training_data_singles/entry1422.jpg,33.0,38.0
1423,training_data_singles/entry1423.jpg,27.0,25.0
1424,training_data_singles/entry1424.jpg,24.0,24.0
1425,training_data_singles/entry1425.jpg,37.0,34.0
1426,training_data_singles/entry1426.jpg,29.0,32.0
1427,training_data_singles/entry1427.jpg,30.0,32.0
1428,training_data_singles/entry1428.jpg,34.0,39.0
1429,training_data_singles/entry1429.jpg,32.0,40.0
1430,training_data_singles/entry1430.jpg,31.0,36.0
1431,training_data_singles/entry1431.jpg,32.0,25.0
1432,training_data_singles/entry1432.jpg,31.0,25.0
1433,training_data_singles/entry1433.jpg,49.0,37.0
1434,training_data_singles/entry1434.jpg,19.0,30.0
1435,training_data_singles/entry1435.jpg,35.0,31.0
1436,training_data_singles/entry1436.jpg,35.0,31.0
1437,training_data_singles/entry1437.jpg,39.0,18.0
1438,training_data_singles/entry1438.jpg,38.0,16.0
1439,training_data_singles/entry1439.jpg,35.0,24.0
1440,training_data_singles/entry1440.jpg,39.0,24.0
1441,training_data_singles/entry1441.jpg,30.0,15.0
1442,training_data_singles/entry1442.jpg,26.0,39.0
1443,training_data_singles/entry1443.jpg,28.0,41.0
1444,training_data_singles/entry1444.jpg,31.0,25.0
1445,training_data_singles/entry1445.jpg,33.0,29.0
1446,training_data_singles/entry1446.jpg,30.0,53.0
1447,training_data_singles/entry1447.jpg,30.0,53.0
1448,training_data_singles/entry1448.jpg,44.0,63.0
1449,training_data_singles/entry1449.jpg,33.0,30.0
1450,training_data_singles/entry1450.jpg,32.0,29.0
1451,training_data_singles/entry1451.jpg,0.0,36.0
1452,training_data_singles/entry1452.jpg,36.0,31.0
1453,training_data_singles/entry1453.jpg,27.0,29.0
1454,training_data_singles/entry1454.jpg,34.0,25.0
1455,training_data_singles/entry1455.jpg,37.0,17.0
1456,training_data_singles/entry1456.jpg,27.0,64.0
1457,training_data_singles/entry1457.jpg,31.0,17.0
1458,training_data_singles/entry1458.jpg,31.0,18.0
1459,training_data_singles/entry1459.jpg,36.0,36.0
1460,training_data_singles/entry1460.jpg,37.0,36.0
1461,training_data_singles/entry1461.jpg,28.0,36.0
1462,training_data_singles/entry1462.jpg,28.0,36.0
1463,training_data_singles/entry1463.jpg,31.0,36.0
1464,training_data_singles/entry1464.jpg,27.0,21.0
1465,training_data_singles/entry1465.jpg,28.0,22.0
1466,training_data_singles/entry1466.jpg,33.0,26.0
1467,training_data_singles/entry1467.jpg,35.0,29.0
1468,training_data_singles/entry1468.jpg,28.0,24.0
1469,training_data_singles/entry1469.jpg,33.0,27.0
1470,training_data_singles/entry1470.jpg,30.0,52.0
1471,training_data_singles/entry1471.jpg,31.0,43.0
1472,training_data_singles/entry1472.jpg,38.0,52.0
1473,training_data_singles/entry1473.jpg,36.0,38.0
1474,training_data_singles/entry1474.jpg,29.0,17.0
1475,training_data_singles/entry1475.jpg,33.0,20.0
1476,training_data_singles/entry1476.jpg,29.0,37.0
1477,training_data_singles/entry1477.jpg,30.0,19.0
1478,training_data_singles/entry1478.jpg,33.0,14.0
1479,training_data_singles/entry1479.jpg,32.0,47.0
1480,training_data_singles/entry1480.jpg,32.0,40.0
1481,training_data_singles/entry1481.jpg,33.0,50.0
1482,training_data_singles/entry1482.jpg,35.0,44.0
1483,training_data_singles/entry1483.jpg,29.0,14.0
1484,training_data_singles/entry1484.jpg,32.0,24.0
1485,training_data_singles/entry1485.jpg,22.0,37.0
1486,training_data_singles/entry1486.jpg,48.0,61.0
1487,training_data_singles/entry1487.jpg,37.0,26.0
1488,training_data_singles/entry1488.jpg,32.0,27.0
1489,training_data_singles/entry1489.jpg,30.0,51.0
1490,training_data_singles/entry1490.jpg,31.0,54.0
1491,training_data_singles/entry1491.jpg,31.0,43.0
1492,training_data_singles/entry1492.jpg,21.0,27.0
1493,training_data_singles/entry1493.jpg,20.0,30.0
1494,training_data_singles/entry1494.jpg,29.0,2.0
1495,training_data_singles/entry1495.jpg,40.0,28.0
1496,training_data_singles/entry1496.jpg,33.0,25.0
1497,training_data_singles/entry1497.jpg,23.0,36.0
1498,training_data_singles/entry1498.jpg,15.0,64.0
1499,training_data_singles/entry1499.jpg,29.0,54.0
1500,training_data_singles/entry1500.jpg,32.0,49.0
1501,training_data_singles/entry1501.jpg,32.0,40.0
1503,training_data_singles/entry1503.jpg,27.0,36.0
1504,training_data_singles/entry1504.jpg,11.0,34.0
1505,training_data_singles/entry1505.jpg,24.0,33.0
1506,training_data_singles/entry1506.jpg,30.0,19.0
1507,training_data_singles/entry1507.jpg,33.0,21.0
1508,training_data_singles/entry1508.jpg,35.0,31.0
1509,training_data_singles/entry1509.jpg,35.0,31.0
1510,training_data_singles/entry1510.jpg,30.0,51.0
1511,training_data_singles/entry1511.jpg,31.0,52.0
1512,training_data_singles/entry1512.jpg,30.0,50.0
1513,training_data_singles/entry1513.jpg,31.0,40.0
1514,training_data_singles/entry1514.jpg,33.0,23.0
1515,training_data_singles/entry1515.jpg,33.0,23.0
1516,training_data_singles/entry1516.jpg,34.0,21.0
1517,training_data_singles/entry1517.jpg,39.0,16.0
1518,training_data_singles/entry1518.jpg,36.0,26.0
1519,training_data_singles/entry1519.jpg,29.0,36.0
1520,training_data_singles/entry1520.jpg,29.0,36.0
1521,training_data_singles/entry1521.jpg,25.0,49.0
1522,training_data_singles/entry1522.jpg,30.0,41.0
1523,training_data_singles/entry1523.jpg,33.0,23.0
1524,training_data_singles/entry1524.jpg,35.0,27.0
1525,training_data_singles/entry1525.jpg,31.0,23.0
1526,training_data_singles/entry1526.jpg,32.0,27.0
1527,training_data_singles/entry1527.jpg,36.0,24.0
1528,training_data_singles/entry1528.jpg,35.0,24.0
1529,training_data_singles/entry1529.jpg,33.0,46.0
1530,training_data_singles/entry1530.jpg,35.0,50.0
1531,training_data_singles/entry1531.jpg,36.0,47.0
1532,training_data_singles/entry1532.jpg,29.0,19.0
1533,training_data_singles/entry1533.jpg,32.0,34.0
1534,training_data_singles/entry1534.jpg,15.0,37.0
1535,training_data_singles/entry1535.jpg,37.0,30.0
1536,training_data_singles/entry1536.jpg,30.0,36.0
1537,training_data_singles/entry1537.jpg,32.0,24.0
1538,training_data_singles/entry1538.jpg,32.0,24.0
1539,training_data_singles/entry1539.jpg,34.0,17.0
1540,training_data_singles/entry1540.jpg,34.0,18.0
1541,training_data_singles/entry1541.jpg,34.0,19.0
1542,training_data_singles/entry1542.jpg,29.0,63.0
1543,training_data_singles/entry1543.jpg,32.0,18.0
1544,training_data_singles/entry1544.jpg,33.0,17.0
1545,training_data_singles/entry1545.jpg,32.0,41.0
1546,training_data_singles/entry1546.jpg,32.0,28.0
1547,training_data_singles/entry1547.jpg,17.0,36.0
1548,training_data_singles/entry1548.jpg,26.0,12.0
1549,training_data_singles/entry1549.jpg,39.0,37.0
1550,training_data_singles/entry1550.jpg,33.0,34.0
1551,training_data_singles/entry1551.jpg,32.0,39.0
1552,training_data_singles/entry1552.jpg,33.0,49.0
1553,training_data_singles/entry1553.jpg,32.0,29.0
1554,training_data_singles/entry1554.jpg,34.0,22.0
1555,training_data_singles/entry1555.jpg,32.0,39.0
1556,training_data_singles/entry1556.jpg,16.0,35.0
1557,training_data_singles/entry1557.jpg,29.0,0.0
1558,training_data_singles/entry1558.jpg,39.0,37.0
1559,training_data_singles/entry1559.jpg,34.0,31.0
1560,training_data_singles/entry1560.jpg,31.0,36.0
1561,training_data_singles/entry1561.jpg,33.0,29.0
1562,training_data_singles/entry1562.jpg,33.0,29.0
1563,training_data_singles/entry1563.jpg,33.0,27.0
1564,training_data_singles/entry1564.jpg,20.0,35.0
1565,training_data_singles/entry1565.jpg,19.0,34.0
1566,training_data_singles/entry1566.jpg,33.0,0.0
1567,training_data_singles/entry1567.jpg,39.0,36.0
1568,training_data_singles/entry1568.jpg,33.0,34.0
1569,training_data_singles/entry1569.jpg,33.0,34.0
1570,training_data_singles/entry1570.jpg,33.0,7.0
1571,training_data_singles/entry1571.jpg,33.0,19.0
1572,training_data_singles/entry1572.jpg,29.0,41.0
1573,training_data_singles/entry1573.jpg,29.0,41.0
1574,training_data_singles/entry1574.jpg,35.0,64.0
1575,training_data_singles/entry1575.jpg,32.0,57.0
1576,training_data_singles/entry1576.jpg,34.0,0.0
1577,training_data_singles/entry1577.jpg,34.0,0.0
1578,training_data_singles/entry1578.jpg,31.0,39.0
1579,training_data_singles/entry1579.jpg,31.0,39.0
1580,training_data_singles/entry1580.jpg,30.0,30.0
1581,training_data_singles/entry1581.jpg,29.0,22.0
1582,training_data_singles/entry1582.jpg,32.0,50.0
1583,training_data_singles/entry1583.jpg,32.0,43.0
1584,training_data_singles/entry1584.jpg,33.0,23.0
1585,training_data_singles/entry1585.jpg,33.0,25.0
1586,training_data_singles/entry1586.jpg,33.0,51.0
1587,training_data_singles/entry1587.jpg,32.0,39.0
1588,training_data_singles/entry1588.jpg,32.0,34.0
1589,training_data_singles/entry1589.jpg,31.0,22.0
1590,training_data_singles/entry1590.jpg,33.0,9.0
1591,training_data_singles/entry1591.jpg,34.0,19.0
1592,training_data_singles/entry1592.jpg,33.0,26.0
1593,training_data_singles/entry1593.jpg,32.0,49.0
1594,training_data_singles/entry1594.jpg,32.0,47.0
1595,training_data_singles/entry1595.jpg,33.0,19.0
1596,training_data_singles/entry1596.jpg,32.0,27.0
1597,training_data_singles/entry1597.jpg,31.0,13.0
1598,training_data_singles/entry1598.jpg,32.0,18.0
1599,training_data_singles/entry1599.jpg,32.0,24.0
1600,training_data_singles/entry1600.jpg,31.0,34.0
1601,training_data_singles/entry1601.jpg,31.0,35.0
1602,training_data_singles/entry1602.jpg,30.0,28.0
1603,training_data_singles/entry1603.jpg,33.0,37.0
1604,training_data_singles/entry1604.jpg,33.0,36.0
1605,training_data_singles/entry1605.jpg,21.0,30.0
1606,training_data_singles/entry1606.jpg,20.0,28.0
1607,training_data_singles/entry1607.jpg,36.0,0.0
1608,training_data_singles/entry1608.jpg,35.0,29.0
1609,training_data_singles/entry1609.jpg,34.0,29.0
1610,training_data_singles/entry1610.jpg,29.0,22.0
1611,training_data_singles/entry1611.jpg,33.0,35.0
1612,training_data_singles/entry1612.jpg,32.0,35.0
1613,training_data_singles/entry1613.jpg,22.0,64.0
1614,training_data_singles/entry1614.jpg,22.0,57.0
1615,training_data_singles/entry1615.jpg,38.0,64.0
1616,training_data_singles/entry1616.jpg,39.0,24.0
1617,training_data_singles/entry1617.jpg,32.0,26.0
1618,training_data_singles/entry1618.jpg,30.0,27.0
1619,training_data_singles/entry1619.jpg,32.0,28.0
1620,training_data_singles/entry1620.jpg,32.0,28.0
1621,training_data_singles/entry1621.jpg,30.0,39.0
1622,training_data_singles/entry1622.jpg,30.0,58.0
1625,training_data_singles/entry1625.jpg,19.0,30.0
1626,training_data_singles/entry1626.jpg,19.0,29.0
1627,training_data_singles/entry1627.jpg,29.0,31.0
1628,training_data_singles/entry1628.jpg,35.0,19.0
1629,training_data_singles/entry1629.jpg,34.0,24.0
1630,training_data_singles/entry1630.jpg,30.0,35.0
1631,training_data_singles/entry1631.jpg,37.0,63.0
1632,training_data_singles/entry1632.jpg,36.0,49.0
1633,training_data_singles/entry1633.jpg,21.0,35.0
1634,training_data_singles/entry1634.jpg,25.0,0.0
1635,training_data_singles/entry1635.jpg,40.0,37.0
1636,training_data_singles/entry1636.jpg,32.0,27.0
1637,training_data_singles/entry1637.jpg,32.0,27.0
1638,training_data_singles/entry1638.jpg,32.0,50.0
1639,training_data_singles/entry1639.jpg,32.0,42.0
1640,training_data_singles/entry1640.jpg,29.0,28.0
1641,training_data_singles/entry1641.jpg,29.0,18.0
1642,training_data_singles/entry1642.jpg,31.0,20.0
1643,training_data_singles/entry1643.jpg,35.0,51.0
1644,training_data_singles/entry1644.jpg,33.0,40.0
1645,training_data_singles/entry1645.jpg,26.0,25.0
1646,training_data_singles/entry1646.jpg,28.0,21.0
1647,training_data_singles/entry1647.jpg,30.0,20.0
1648,training_data_singles/entry1648.jpg,32.0,34.0
1649,training_data_singles/entry1649.jpg,27.0,42.0
1650,training_data_singles/entry1650.jpg,27.0,41.0
1651,training_data_singles/entry1651.jpg,40.0,32.0
1652,training_data_singles/entry1652.jpg,30.0,30.0
